ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5593	"ENSG00000134905"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239
5594	"ENSG00000106278"	"PTPRZ1"	chr7	+	122010333	122013889	122010333	122011309	122012077	122013889
5595	"ENSG00000106278"	"PTPRZ1"	chr7	+	122010333	122013889	122010333	122011309	122012647	122013889
5596	"ENSG00000167103"	"PIP5KL1"	chr9	-	127927152	127927331	127927152	127927208	127927296	127927331
5597	"ENSG00000107175"	"CREB3"	chr9	+	35732995	35733282	35732995	35733143	35733214	35733282
5598	"ENSG00000146809"	"ASB15"	chr7	+	123624568	123624814	123624568	123624685	123624774	123624814
5599	"ENSG00000188002"	"AC026412.1"	chr5	-	1598919	1599827	1598919	1599269	1599626	1599827
5600	"ENSG00000188002"	"AC026412.1"	chr5	-	1632643	1632906	1632643	1632751	1632844	1632906
5601	"ENSG00000158525"	"CPA5"	chr7	+	130367371	130367990	130367371	130367571	130367905	130367990
5602	"ENSG00000132026"	"RTBDN"	chr19	-	12834784	12835415	12834784	12834846	12835082	12835415
5603	"ENSG00000004059"	"ARF5"	chr7	+	127589484	127590137	127589484	127589594	127590065	127590137
5604	"ENSG00000179698"	"WDR97"	chr8	+	144111100	144111486	144111100	144111222	144111425	144111486
5605	"ENSG00000179698"	"WDR97"	chr8	+	144111100	144111781	144111100	144111486	144111631	144111781
5606	"ENSG00000179698"	"WDR97"	chr8	+	144113439	144113881	144113439	144113517	144113656	144113881
5607	"ENSG00000179698"	"WDR97"	chr8	+	144113976	144114475	144113976	144114162	144114277	144114475
5608	"ENSG00000179698"	"WDR97"	chr8	+	144113976	144114675	144113976	144114475	144114553	144114675
5609	"ENSG00000167703"	"SLC43A2"	chr17	-	1616561	1616769	1616561	1616630	1616716	1616769
5610	"ENSG00000165055"	"METTL2B"	chr7	+	128476728	128477173	128476728	128476875	128477081	128477173
5611	"ENSG00000213347"	"MXD3"	chr5	-	177310425	177311484	177310425	177310540	177311378	177311484
5612	"ENSG00000128596"	"CCDC136"	chr7	+	128806236	128806858	128806236	128806395	128806687	128806858
5613	"ENSG00000104823"	"ECH1"	chr19	-	38815856	38816355	38815856	38816007	38816283	38816355
5614	"ENSG00000104823"	"ECH1"	chr19	-	38817315	38817575	38817315	38817364	38817450	38817575
5615	"ENSG00000123066"	"MED13L"	chr12	-	115975170	115975738	115975170	115975313	115975514	115975738
5616	"ENSG00000123066"	"MED13L"	chr12	-	115975170	115975738	115975170	115975349	115975514	115975738
5617	"ENSG00000123066"	"MED13L"	chr12	-	115980749	115982603	115980749	115980938	115982383	115982603
5618	"ENSG00000128604"	"IRF5"	chr7	+	128947022	128947535	128947022	128947056	128947229	128947535
5619	"ENSG00000128604"	"IRF5"	chr7	+	128947022	128947535	128947022	128947056	128947277	128947535
5620	"ENSG00000128604"	"IRF5"	chr7	+	128947277	128947535	128947277	128947306	128947336	128947535
5621	"ENSG00000142303"	"ADAMTS10"	chr19	-	8585131	8585660	8585131	8585308	8585455	8585660
5622	"ENSG00000142303"	"ADAMTS10"	chr19	-	8596072	8596412	8596072	8596219	8596306	8596412
5623	"ENSG00000154545"	"MAGED4"	chrX	+	52186396	52187845	52186396	52187230	52187641	52187845
5624	"ENSG00000154545"	"MAGED4"	chrX	+	52188205	52188765	52188205	52188285	52188673	52188765
5625	"ENSG00000154545"	"MAGED4"	chrX	+	52191430	52191861	52191430	52191729	52191843	52191861
5626	"ENSG00000105298"	"CACTIN"	chr19	-	3610644	3612413	3610644	3610966	3611903	3612413
5627	"ENSG00000105298"	"CACTIN"	chr19	-	3610644	3612413	3610644	3610971	3611903	3612413
5628	"ENSG00000196465"	"MYL6B"	chr12	+	56154812	56155198	56154812	56154840	56155054	56155198
5629	"ENSG00000006534"	"ALDH3B1"	chr11	+	68015296	68018637	68015296	68015459	68018526	68018637
5630	"ENSG00000236753"	"MKLN1-AS"	chr7	-	131326805	131327746	131326805	131326895	131327614	131327746
5631	"ENSG00000183735"	"TBK1"	chr12	+	64485454	64486017	64485454	64485513	64485925	64486017
5632	"ENSG00000183735"	"TBK1"	chr12	+	64485454	64486017	64485454	64485513	64485957	64486017
5633	"ENSG00000273297"	"AC009275.1"	chr7	-	134417291	134418219	134417291	134417836	134417971	134418219
5634	"ENSG00000273297"	"AC009275.1"	chr7	-	134417291	134418974	134417291	134418219	134418626	134418974
5635	"ENSG00000157191"	"NECAP2"	chr1	+	16449092	16452015	16449092	16449201	16451837	16452015
5636	"ENSG00000157191"	"NECAP2"	chr1	+	16458841	16460077	16458841	16459062	16459273	16460077
5637	"ENSG00000133606"	"MKRN1"	chr7	-	140455094	140455900	140455094	140455233	140455789	140455900
5638	"ENSG00000131059"	"BPIFA3"	chr20	+	33225097	33226490	33225097	33225247	33226405	33226490
5639	"ENSG00000157764"	"BRAF"	chr7	-	140753274	140754233	140753274	140753393	140754186	140754233
5640	"ENSG00000197565"	"COL4A6"	chrX	-	108164876	108165038	108164876	108164921	108164957	108165038
5641	"ENSG00000228775"	"WEE2-AS1"	chr7	-	141727203	141727642	141727203	141727378	141727496	141727642
5642	"ENSG00000228775"	"WEE2-AS1"	chr7	-	141727203	141727642	141727203	141727378	141727553	141727642
5643	"ENSG00000165076"	"PRSS37"	chr7	-	141841015	141841485	141841015	141841068	141841454	141841485
5644	"ENSG00000198198"	"SZT2"	chr1	+	43427529	43428118	43427529	43427734	43428002	43428118
5645	"ENSG00000198198"	"SZT2"	chr1	+	43432988	43434485	43432988	43433190	43434385	43434485
5646	"ENSG00000198198"	"SZT2"	chr1	+	43447848	43448484	43447848	43447971	43448078	43448484
5647	"ENSG00000198198"	"SZT2"	chr1	+	43448611	43450171	43448611	43448728	43450102	43450171
5648	"ENSG00000167123"	"CERCAM"	chr9	+	128428929	128429036	128428929	128429031	128429032	128429036
5649	"ENSG00000169583"	"CLIC3"	chr9	-	136994929	136995292	136994929	136995105	136995185	136995292
5650	"ENSG00000169583"	"CLIC3"	chr9	-	136995441	136995757	136995441	136995567	136995647	136995757
5651	"ENSG00000106348"	"IMPDH1"	chr7	-	128409288	128409484	128409288	128409352	128409440	128409484
5652	"ENSG00000184216"	"IRAK1"	chrX	-	154019430	154019812	154019430	154019598	154019676	154019812
5653	"ENSG00000197448"	"GSTK1"	chr7	+	143264547	143265092	143264547	143264676	143264991	143265092
5654	"ENSG00000197448"	"GSTK1"	chr7	+	143264991	143265296	143264991	143265092	143265260	143265296
5655	"ENSG00000187955"	"COL14A1"	chr8	+	120270034	120270174	120270034	120270100	120270105	120270174
5656	"ENSG00000106144"	"CASP2"	chr7	+	143300203	143303933	143300203	143300294	143303783	143303933
5657	"ENSG00000171863"	"RPS7"	chr2	+	3575324	3575684	3575324	3575448	3575591	3575684
5658	"ENSG00000171863"	"RPS7"	chr2	+	3575357	3575684	3575357	3575448	3575600	3575684
5659	"ENSG00000159784"	"FAM131B"	chr7	-	143359325	143359767	143359325	143359419	143359731	143359767
5660	"ENSG00000159784"	"FAM131B"	chr7	-	143359325	143359767	143359325	143359518	143359731	143359767
5661	"ENSG00000103145"	"HCFC1R1"	chr16	-	3023232	3023530	3023232	3023361	3023473	3023530
5662	"ENSG00000103145"	"HCFC1R1"	chr16	-	3023232	3023968	3023232	3023530	3023846	3023968
5663	"ENSG00000104447"	"TRPS1"	chr8	-	115603872	115605002	115603872	115604050	115604650	115605002
5664	"ENSG00000244198"	"ARHGEF35-AS1"	chr7	+	144239039	144239388	144239039	144239095	144239274	144239388
5665	"ENSG00000196305"	"IARS1"	chr9	-	92210344	92210889	92210344	92210871	92210872	92210889
5666	"ENSG00000251391"	"AC092353.1"	chr5	+	66322832	66323341	66322832	66322940	66323170	66323341
5667	"ENSG00000188878"	"FBF1"	chr17	-	75913912	75914298	75913912	75914050	75914121	75914298
5668	"ENSG00000188878"	"FBF1"	chr17	-	75914121	75914932	75914121	75914292	75914746	75914932
5669	"ENSG00000188878"	"FBF1"	chr17	-	75914121	75914932	75914121	75914295	75914746	75914932
5670	"ENSG00000188878"	"FBF1"	chr17	-	75914121	75914932	75914121	75914298	75914746	75914932
5671	"ENSG00000188878"	"FBF1"	chr17	-	75914121	75914932	75914121	75914292	75914829	75914932
5672	"ENSG00000188878"	"FBF1"	chr17	-	75920006	75920429	75920006	75920107	75920273	75920429
5673	"ENSG00000233587"	"LINC01884"	chr2	+	22537004	22538291	22537004	22537188	22538079	22538291
5674	"ENSG00000075624"	"ACTB"	chr7	-	5528280	5529400	5528280	5528671	5529160	5529400
5675	"ENSG00000075624"	"ACTB"	chr7	-	5528280	5529400	5528280	5528719	5529160	5529400
5676	"ENSG00000075624"	"ACTB"	chr7	-	5529160	5529663	5529160	5529400	5529534	5529663
5677	"ENSG00000253230"	"LINC00599"	chr8	-	9900544	9903398	9900544	9900612	9900688	9903398
5678	"ENSG00000002933"	"TMEM176A"	chr7	+	150801535	150802325	150801535	150801724	150802214	150802325
5679	"ENSG00000055118"	"KCNH2"	chr7	-	150950920	150951835	150950920	150951120	150951447	150951835
5680	"ENSG00000197150"	"ABCB8"	chr7	+	151034272	151034599	151034272	151034428	151034504	151034599
5681	"ENSG00000164896"	"FASTK"	chr7	-	151076625	151077027	151076625	151076832	151076912	151077027
5682	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151077236	151076912	151077027	151077100	151077236
5683	"ENSG00000164896"	"FASTK"	chr7	-	151077100	151077401	151077100	151077236	151077309	151077401
5684	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151077780	151076912	151077027	151077620	151077780
5685	"ENSG00000164896"	"FASTK"	chr7	-	151077309	151077780	151077309	151077401	151077620	151077780
5686	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151078092	151076912	151077236	151077878	151078092
5687	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151078092	151076912	151077780	151077878	151078092
5688	"ENSG00000133612"	"AGAP3"	chr7	+	151086741	151087072	151086741	151086786	151086894	151087072
5689	"ENSG00000055130"	"CUL1"	chr7	+	148753975	148754150	148753975	148754009	148754081	148754150
5690	"ENSG00000106617"	"PRKAG2"	chr7	-	151565345	151565885	151565345	151565383	151565719	151565885
5691	"ENSG00000106617"	"PRKAG2"	chr7	-	151565719	151566699	151565719	151565885	151566613	151566699
5692	"ENSG00000068885"	"IFT80"	chr3	-	160383436	160384646	160383436	160383504	160384405	160384646
5693	"ENSG00000160180"	"TFF3"	chr21	-	42313484	42313631	42313484	42313493	42313494	42313631
5694	"ENSG00000203335"	"AC006019.1"	chr7	-	154055582	154055925	154055582	154055822	154055910	154055925
5695	"ENSG00000010318"	"PHF7"	chr3	+	52414495	52414587	52414495	52414508	52414509	52414587
5696	"ENSG00000010318"	"PHF7"	chr3	+	52419832	52419934	52419832	52419877	52419878	52419934
5697	"ENSG00000010318"	"PHF7"	chr3	+	52421647	52421754	52421647	52421705	52421706	52421754
5698	"ENSG00000010318"	"PHF7"	chr3	+	52421647	52422881	52421647	52421754	52422759	52422881
5699	"ENSG00000099901"	"RANBP1"	chr22	+	20126302	20127181	20126302	20126368	20126951	20127181
5700	"ENSG00000283128"	"AC009403.2"	chr7	-	155481879	155484013	155481879	155481987	155482834	155484013
5701	"ENSG00000184863"	"RBM33"	chr7	+	155738059	155740026	155738059	155738403	155739714	155740026
5702	"ENSG00000234741"	"GAS5"	chr1	-	173863900	173864304	173863900	173864075	173864256	173864304
5703	"ENSG00000234741"	"GAS5"	chr1	-	173864256	173864506	173864256	173864304	173864483	173864506
5704	"ENSG00000234741"	"GAS5"	chr1	-	173864256	173864704	173864256	173864304	173864674	173864704
5705	"ENSG00000234741"	"GAS5"	chr1	-	173864483	173864704	173864483	173864506	173864674	173864704
5706	"ENSG00000234741"	"GAS5"	chr1	-	173864256	173865282	173864256	173864304	173865228	173865282
5707	"ENSG00000234741"	"GAS5"	chr1	-	173864256	173865282	173864256	173864704	173865228	173865282
5708	"ENSG00000234741"	"GAS5"	chr1	-	173865228	173865547	173865228	173865282	173865470	173865547
5709	"ENSG00000234741"	"GAS5"	chr1	-	173865228	173865547	173865228	173865282	173865509	173865547
5710	"ENSG00000234741"	"GAS5"	chr1	-	173865856	173866206	173865856	173865894	173866176	173866206
5711	"ENSG00000234741"	"GAS5"	chr1	-	173866527	173866796	173866527	173866567	173866760	173866796
5712	"ENSG00000026950"	"BTN3A1"	chr6	+	26409893	26410032	26409893	26409914	26410005	26410032
5713	"ENSG00000146918"	"NCAPG2"	chr7	-	158655117	158655455	158655117	158655258	158655338	158655455
5714	"ENSG00000147894"	"C9orf72"	chr9	-	27558490	27560299	27558490	27558607	27560226	27560299
5715	"ENSG00000100121"	"GGTLC2"	chr22	+	22646982	22647290	22646982	22647038	22647140	22647290
5716	"ENSG00000100121"	"GGTLC2"	chr22	+	22646982	22647290	22646982	22647095	22647176	22647290
5717	"ENSG00000258867"	"LINC01146"	chr14	+	88044614	88045481	88044614	88044848	88045053	88045481
5718	"ENSG00000177138"	"FAM9B"	chrX	-	9030260	9032161	9030260	9030360	9032129	9032161
5719	"ENSG00000177138"	"FAM9B"	chrX	-	9032340	9033075	9032340	9032461	9032958	9033075
5720	"ENSG00000124222"	"STX16"	chr20	+	58651271	58652087	58651271	58651414	58652072	58652087
5721	"ENSG00000124222"	"STX16"	chr20	+	58651282	58652138	58651282	58651434	58652072	58652138
5722	"ENSG00000073464"	"CLCN4"	chrX	+	10208044	10208590	10208044	10208181	10208274	10208590
5723	"ENSG00000166579"	"NDEL1"	chr17	+	8443926	8444357	8443926	8444176	8444259	8444357
5724	"ENSG00000167548"	"KMT2D"	chr12	-	49030279	49030768	49030279	49030439	49030600	49030768
5725	"ENSG00000005302"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11759792	11759875
5726	"ENSG00000005302"	"MSL3"	chrX	+	11760836	11762252	11760836	11760937	11762129	11762252
5727	"ENSG00000005302"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765466	11765729
5728	"ENSG00000005302"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765469	11765729
5729	"ENSG00000005302"	"MSL3"	chrX	+	11763779	11765729	11763779	11763938	11765521	11765729
5730	"ENSG00000005302"	"MSL3"	chrX	+	11763779	11768682	11763779	11765729	11768572	11768682
5731	"ENSG00000005302"	"MSL3"	chrX	+	11766960	11768682	11766960	11767169	11768621	11768682
5732	"ENSG00000285664"	"AL139317.5"	chr14	+	52791784	52792326	52791784	52791926	52792052	52792326
5733	"ENSG00000169359"	"SLC33A1"	chr3	-	155829687	155829903	155829687	155829755	155829855	155829903
5734	"ENSG00000169359"	"SLC33A1"	chr3	-	155833467	155834041	155833467	155833585	155833856	155834041
5735	"ENSG00000102054"	"RBBP7"	chrX	-	16845827	16849301	16845827	16845938	16849243	16849301
5736	"ENSG00000149600"	"COMMD7"	chr20	-	32702702	32704071	32702702	32703458	32704022	32704071
5737	"ENSG00000131831"	"RAI2"	chrX	-	17800048	17802034	17800048	17801725	17801875	17802034
5738	"ENSG00000167459"	"LINC00905"	chr19	+	16034479	16035012	16034479	16034637	16034740	16035012
5739	"ENSG00000029363"	"BCLAF1"	chr6	-	136275842	136276508	136275842	136275989	136276467	136276508
5740	"ENSG00000149970"	"CNKSR2"	chrX	+	21591021	21595047	21591021	21591194	21594973	21595047
5741	"ENSG00000196970"	"NXF4"	chrX	+	102563206	102563522	102563206	102563276	102563433	102563522
5742	"ENSG00000140678"	"ITGAX"	chr16	+	31360309	31361213	31360309	31360463	31361062	31361213
5743	"ENSG00000163682"	"RPL9"	chr4	-	39458193	39458440	39458193	39458309	39458393	39458440
5744	"ENSG00000071082"	"RPL31"	chr2	+	101002292	101002808	101002292	101002315	101002701	101002808
5745	"ENSG00000196998"	"WDR45"	chrX	-	49076644	49077911	49076644	49076750	49077836	49077911
5746	"ENSG00000196998"	"WDR45"	chrX	-	49076644	49077911	49076644	49076753	49077836	49077911
5747	"ENSG00000196998"	"WDR45"	chrX	-	49100581	49101144	49100581	49100677	49101049	49101144
5748	"ENSG00000118513"	"MYB"	chr6	+	135196725	135197323	135196725	135196908	135196960	135197323
5749	"ENSG00000167778"	"SPRYD3"	chr12	-	53074648	53075219	53074648	53074784	53075094	53075219
5750	"ENSG00000233093"	"LINC00892"	chrX	+	136640773	136642426	136640773	136640840	136642102	136642426
5751	"ENSG00000233093"	"LINC00892"	chrX	+	136640773	136642426	136640773	136640873	136642102	136642426
5752	"ENSG00000156313"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287860	38288041
5753	"ENSG00000156313"	"RPGR"	chrX	-	38287093	38288041	38287093	38287245	38287864	38288041
5754	"ENSG00000100802"	"C14orf93"	chr14	-	22998426	22999156	22998426	22998741	22999053	22999156
5755	"ENSG00000146904"	"EPHA1"	chr7	-	143398320	143398945	143398320	143398448	143398600	143398945
5756	"ENSG00000178761"	"FAM219B"	chr15	-	74899991	74902063	74899991	74900137	74901949	74902063
5757	"ENSG00000178761"	"FAM219B"	chr15	-	74899991	74902786	74899991	74900137	74902603	74902786
5758	"ENSG00000178761"	"FAM219B"	chr15	-	74899991	74902786	74899991	74902063	74902603	74902786
5759	"ENSG00000178761"	"FAM219B"	chr15	-	74904663	74905231	74904663	74904712	74905153	74905231
5760	"ENSG00000178761"	"FAM219B"	chr15	-	74904663	74906365	74904663	74904712	74906277	74906365
5761	"ENSG00000178761"	"FAM219B"	chr15	-	74904663	74906365	74904663	74905231	74906277	74906365
5762	"ENSG00000182220"	"ATP6AP2"	chrX	+	40599591	40600881	40599591	40599741	40600761	40600881
5763	"ENSG00000182220"	"ATP6AP2"	chrX	+	40599591	40600881	40599591	40599741	40600768	40600881
5764	"ENSG00000182220"	"ATP6AP2"	chrX	+	40599591	40600881	40599591	40599741	40600781	40600881
5765	"ENSG00000185753"	"CXorf38"	chrX	-	40626920	40630773	40626920	40630162	40630613	40630773
5766	"ENSG00000253877"	"LINC01608"	chr8	-	111027305	111027593	111027305	111027433	111027559	111027593
5767	"ENSG00000130988"	"RGN"	chrX	+	47080316	47081307	47080316	47080936	47081129	47081307
5768	"ENSG00000102226"	"USP11"	chrX	+	47239350	47239907	47239350	47239481	47239789	47239907
5769	"ENSG00000102226"	"USP11"	chrX	+	47247071	47247419	47247071	47247221	47247303	47247419
5770	"ENSG00000102226"	"USP11"	chrX	+	47247071	47247699	47247071	47247221	47247610	47247699
5771	"ENSG00000102226"	"USP11"	chrX	+	47247303	47247699	47247303	47247419	47247610	47247699
5772	"ENSG00000233047"	"LINC01677"	chr1	-	105952503	105953712	105952503	105952600	105953371	105953712
5773	"ENSG00000078061"	"ARAF"	chrX	+	47571322	47571908	47571322	47571406	47571520	47571908
5774	"ENSG00000109111"	"SUPT6H"	chr17	+	28700345	28701128	28700345	28700512	28700940	28701128
5775	"ENSG00000126759"	"CFP"	chrX	-	47628101	47629674	47628101	47628277	47629523	47629674
5776	"ENSG00000234616"	"JRK"	chr8	-	142657459	142666520	142657459	142666327	142666456	142666520
5777	"ENSG00000172037"	"LAMB2"	chr3	-	49121113	49121592	49121113	49121362	49121432	49121592
5778	"ENSG00000104921"	"FCER2"	chr19	-	7697012	7697298	7697012	7697075	7697235	7697298
5779	"ENSG00000104921"	"FCER2"	chr19	-	7698355	7698854	7698355	7698409	7698740	7698854
5780	"ENSG00000134940"	"ACRV1"	chr11	-	125677796	125678297	125677796	125678018	125678228	125678297
5781	"ENSG00000134940"	"ACRV1"	chr11	-	125677796	125678297	125677796	125678063	125678228	125678297
5782	"ENSG00000017483"	"SLC38A5"	chrX	-	48458538	48459034	48458538	48458955	48458956	48459034
5783	"ENSG00000068438"	"FTSJ1"	chrX	+	48477960	48478518	48477960	48478168	48478448	48478518
5784	"ENSG00000068438"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48481631	48481715
5785	"ENSG00000068438"	"FTSJ1"	chrX	+	48482596	48483027	48482596	48482794	48482985	48483027
5786	"ENSG00000102312"	"PORCN"	chrX	+	48511891	48512507	48511891	48511935	48512325	48512507
5787	"ENSG00000068354"	"TBC1D25"	chrX	+	48558896	48559346	48558896	48559024	48559157	48559346
5788	"ENSG00000094631"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805671	48806367	48806464
5789	"ENSG00000094631"	"HDAC6"	chrX	+	48805630	48806464	48805630	48805779	48806367	48806464
5790	"ENSG00000094631"	"HDAC6"	chrX	+	48814674	48814893	48814674	48814740	48814833	48814893
5791	"ENSG00000094631"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490
5792	"ENSG00000094631"	"HDAC6"	chrX	+	48818040	48818412	48818040	48818109	48818219	48818412
5793	"ENSG00000094631"	"HDAC6"	chrX	+	48822911	48823588	48822911	48823018	48823120	48823588
5794	"ENSG00000102103"	"PQBP1"	chrX	+	48902232	48902795	48902232	48902384	48902731	48902795
5795	"ENSG00000102103"	"PQBP1"	chrX	+	48902232	48902795	48902232	48902517	48902731	48902795
5796	"ENSG00000102103"	"PQBP1"	chrX	+	48902232	48903084	48902232	48902795	48902927	48903084
5797	"ENSG00000215021"	"PHB2"	chr12	-	6967675	6968021	6967675	6967779	6967891	6968021
5798	"ENSG00000215021"	"PHB2"	chr12	-	6970195	6970645	6970195	6970280	6970416	6970645
5799	"ENSG00000068308"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934695	48934867
5800	"ENSG00000068308"	"OTUD5"	chrX	-	48934463	48934867	48934463	48934612	48934710	48934867
5801	"ENSG00000172732"	"MUS81"	chr11	+	65864719	65865145	65864719	65864815	65865016	65865145
5802	"ENSG00000172732"	"MUS81"	chr11	+	65864719	65865145	65864719	65864815	65865114	65865145
