ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
21297	"ENSG00000078403"	"MLLT10"	chr10	+	21651672	21651768	21670448	21670704	21617111	21617207	21673349	21673919
21299	"ENSG00000078403"	"MLLT10"	chr10	+	21670448	21670704	21673349	21673919	21651672	21651768	21681331	21681376
21300	"ENSG00000078403"	"MLLT10"	chr10	+	21682224	21682257	21688490	21688538	21681331	21681376	21708587	21708657
21301	"ENSG00000078403"	"MLLT10"	chr10	+	21682224	21682257	21688490	21688538	21681331	21681376	21713771	21713950
21302	"ENSG00000078403"	"MLLT10"	chr10	+	21688490	21688538	21708587	21708657	21682224	21682257	21713771	21713950
21304	"ENSG00000078403"	"MLLT10"	chr10	+	21708587	21708657	21712229	21712340	21682224	21682257	21713771	21713950
21305	"ENSG00000078403"	"MLLT10"	chr10	+	21735138	21735235	21740029	21740236	21733767	21734129	21741938	21743434
21306	"ENSG00000136770"	"DNAJC1"	chr10	-	21904521	21904612	21928505	21928552	21882281	21882439	21929039	21929141
21307	"ENSG00000136770"	"DNAJC1"	chr10	-	21920797	21920963	21929039	21929141	21919831	21919929	22003212	22003730
21308	"ENSG00000143702"	"CEP170"	chr1	-	243172696	243172846	243185778	243186072	243169627	243169754	243186258	243186422
21309	"ENSG00000139517"	"LNX2"	chr13	-	27559841	27559985	27562412	27562781	27556235	27556413	27567639	27567839
21310	"ENSG00000107863"	"ARHGAP21"	chr10	-	24629995	24630050	24633401	24633480	24619472	24621369	24635010	24635103
21311	"ENSG00000151025"	"GPR158"	chr10	+	25395910	25396013	25412249	25412473	25221051	25221157	25466650	25466719
21312	"ENSG00000151025"	"GPR158"	chr10	+	25412249	25412473	25466650	25466719	25395910	25396013	25550975	25551085
21313	"ENSG00000151025"	"GPR158"	chr10	+	25466650	25466719	25550975	25551085	25412249	25412473	25572648	25572887
21317	"ENSG00000136754"	"ABI1"	chr10	-	26755654	26755741	26763879	26763960	26751597	26751783	26765217	26765318
21318	"ENSG00000136754"	"ABI1"	chr10	-	26759061	26759235	26763879	26763960	26751597	26751783	26765217	26765318
21319	"ENSG00000136754"	"ABI1"	chr10	-	26759061	26759238	26763879	26763960	26751597	26751783	26765217	26765318
21320	"ENSG00000180198"	"RCC1"	chr1	+	28535257	28535380	28535870	28536026	28535049	28535146	28536261	28536293
21321	"ENSG00000180198"	"RCC1"	chr1	+	28535870	28536026	28536261	28536381	28535257	28535380	28536746	28536875
21322	"ENSG00000180198"	"RCC1"	chr1	+	28536261	28536381	28536746	28536899	28535870	28536026	28537831	28538164
21323	"ENSG00000120539"	"MASTL"	chr10	+	27158548	27158686	27159618	27159758	27154823	27155612	27161093	27161182
21324	"ENSG00000120539"	"MASTL"	chr10	+	27158548	27158686	27161093	27161182	27154823	27155612	27165063	27165170
21325	"ENSG00000120539"	"MASTL"	chr10	+	27159618	27159758	27161093	27161182	27158548	27158686	27165063	27165170
21326	"ENSG00000120539"	"MASTL"	chr10	+	27161093	27161182	27165063	27165170	27159618	27159758	27165388	27165539
21327	"ENSG00000120539"	"MASTL"	chr10	+	27165388	27165539	27173120	27173259	27165063	27165170	27180952	27181066
21328	"ENSG00000120539"	"MASTL"	chr10	+	27167101	27167274	27169943	27171083	27165388	27165539	27173117	27173259
21329	"ENSG00000120539"	"MASTL"	chr10	+	27167101	27167274	27169943	27171083	27165388	27165539	27173120	27173259
21330	"ENSG00000120539"	"MASTL"	chr10	+	27169943	27171083	27173117	27173259	27167101	27167274	27180952	27181066
21331	"ENSG00000120539"	"MASTL"	chr10	+	27169943	27171083	27173120	27173259	27167101	27167274	27180952	27181066
21332	"ENSG00000120539"	"MASTL"	chr10	+	27173120	27173259	27180952	27181066	27165388	27165539	27181479	27181581
21333	"ENSG00000120539"	"MASTL"	chr10	+	27173120	27173259	27180952	27181066	27169943	27171083	27181479	27181581
21334	"ENSG00000099246"	"RAB18"	chr10	+	27509874	27509930	27526827	27526889	27504267	27504437	27532506	27532579
21335	"ENSG00000099246"	"RAB18"	chr10	+	27509874	27509930	27526827	27526889	27504369	27504437	27531528	27531615
21336	"ENSG00000099246"	"RAB18"	chr10	+	27526827	27526889	27531528	27531615	27509874	27509930	27532506	27532579
21340	"ENSG00000165322"	"ARHGAP12"	chr10	-	31852516	31852597	31854065	31854206	31843460	31843586	31861394	31861658
21341	"ENSG00000165322"	"ARHGAP12"	chr10	-	31852516	31852597	31861394	31861658	31843460	31843586	31908171	31908874
21342	"ENSG00000165322"	"ARHGAP12"	chr10	-	31854065	31854206	31861394	31861658	31852516	31852597	31908171	31908926
21343	"ENSG00000165322"	"ARHGAP12"	chr10	-	31861394	31861658	31908171	31908926	31852516	31852597	31910524	31910563
21344	"ENSG00000165322"	"ARHGAP12"	chr10	-	31861394	31861658	31908171	31908926	31854065	31854206	31910524	31910563
21345	"ENSG00000165322"	"ARHGAP12"	chr10	-	31908171	31908926	31910524	31910563	31861394	31861658	31928682	31928814
21349	"ENSG00000105287"	"PRKD2"	chr19	-	46678365	46678663	46681649	46681748	46675032	46675118	46689536	46689698
21350	"ENSG00000105287"	"PRKD2"	chr19	-	46678395	46678663	46681649	46681748	46675032	46675118	46689536	46689698
21351	"ENSG00000012232"	"EXTL3"	chr8	+	28713456	28713550	28715584	28718207	28701500	28701659	28731222	28731350
21352	"ENSG00000012232"	"EXTL3"	chr8	+	28715584	28718207	28731222	28731350	28713456	28713550	28737518	28737663
21353	"ENSG00000120616"	"EPC1"	chr10	-	32291162	32291322	32292495	32292644	32287097	32287274	32292987	32293194
21354	"ENSG00000150093"	"ITGB1"	chr10	-	32911885	32912124	32919884	32920084	32911447	32911670	32920244	32920385
21355	"ENSG00000150401"	"DCUN1D2"	chr13	-	113462739	113462891	113474123	113474254	113461053	113461136	113480574	113480743
21356	"ENSG00000150401"	"DCUN1D2"	chr13	-	113462739	113462891	113474123	113474254	113461053	113461136	113490666	113490691
21357	"ENSG00000148498"	"PARD3"	chr10	-	34269656	34269899	34284134	34284245	34131462	34131583	34317106	34317338
21358	"ENSG00000148498"	"PARD3"	chr10	-	34372497	34372536	34374873	34375002	34360070	34360259	34377966	34378106
21359	"ENSG00000148498"	"PARD3"	chr10	-	34384128	34384254	34399329	34399413	34382539	34382922	34401825	34401917
21360	"ENSG00000148498"	"PARD3"	chr10	-	34450316	34450448	34470084	34470263	34401825	34401917	34516978	34517159
21361	"ENSG00000148498"	"PARD3"	chr10	-	34470084	34470263	34516978	34517159	34450316	34450448	34696317	34696419
21362	"ENSG00000148498"	"PARD3"	chr10	-	34516978	34517159	34696317	34696419	34470084	34470263	34814875	34815296
21363	"ENSG00000112186"	"CAP2"	chr6	+	17426589	17426690	17462995	17463073	17393711	17393746	17507168	17507312
21364	"ENSG00000112186"	"CAP2"	chr6	+	17462995	17463073	17507168	17507312	17426589	17426690	17513848	17513954
21365	"ENSG00000112186"	"CAP2"	chr6	+	17462995	17463073	17539268	17539458	17426589	17426690	17540972	17541148
21366	"ENSG00000112186"	"CAP2"	chr6	+	17507168	17507312	17513848	17513954	17462995	17463073	17539268	17539458
21367	"ENSG00000112186"	"CAP2"	chr6	+	17507640	17507726	17539268	17539458	17507168	17507312	17540972	17541148
21368	"ENSG00000112186"	"CAP2"	chr6	+	17507640	17507726	17539325	17539458	17507168	17507312	17540972	17541148
21369	"ENSG00000112186"	"CAP2"	chr6	+	17513848	17513954	17540972	17541148	17507640	17507726	17542836	17542960
21370	"ENSG00000108094"	"CUL2"	chr10	-	35011847	35011964	35013698	35013800	35008550	35010442	35016191	35016394
21371	"ENSG00000108094"	"CUL2"	chr10	-	35044771	35044868	35049682	35049765	35044565	35044676	35054433	35054539
21372	"ENSG00000129646"	"QRICH2"	chr17	-	76289991	76290077	76291014	76294021	76287799	76287897	76304414	76304525
21374	"ENSG00000095794"	"CREM"	chr10	+	35148367	35148491	35178871	35178986	35127062	35127193	35179133	35179276
21375	"ENSG00000095794"	"CREM"	chr10	+	35148367	35148491	35179133	35179276	35127062	35127193	35188199	35188388
21376	"ENSG00000095794"	"CREM"	chr10	+	35148367	35148491	35178888	35178986	35127423	35127567	35179133	35179498
21377	"ENSG00000095794"	"CREM"	chr10	+	35148367	35148491	35206894	35207051	35127456	35127567	35211655	35212955
21378	"ENSG00000095794"	"CREM"	chr10	+	35179133	35179276	35188199	35188388	35148367	35148491	35201450	35201486
21379	"ENSG00000095794"	"CREM"	chr10	+	35179133	35179276	35188199	35188388	35148367	35148491	35206894	35207051
21380	"ENSG00000095794"	"CREM"	chr10	+	35179133	35179276	35201450	35201486	35148367	35148491	35206894	35207051
21381	"ENSG00000095794"	"CREM"	chr10	+	35188199	35188388	35201450	35201486	35148367	35148491	35206894	35207051
21383	"ENSG00000108100"	"CCNY"	chr10	+	35394815	35394878	35501500	35501535	35336873	35337207	35516522	35516623
21384	"ENSG00000108100"	"CCNY"	chr10	+	35483403	35483478	35516522	35516623	35336508	35337207	35525963	35525999
21385	"ENSG00000108100"	"CCNY"	chr10	+	35483403	35483478	35525963	35525999	35336508	35337207	35529972	35530030
21386	"ENSG00000108100"	"CCNY"	chr10	+	35483403	35483478	35529972	35530030	35336508	35337207	35530123	35530243
21387	"ENSG00000108100"	"CCNY"	chr10	+	35483403	35483478	35516522	35516623	35394815	35394878	35525963	35525999
21388	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35516522	35516623	35336873	35337207	35525963	35525999
21389	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35525963	35525999	35336873	35337207	35529972	35530030
21390	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35529972	35530030	35336873	35337207	35530123	35530243
21391	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35553018	35553185	35336873	35337207	35566022	35566185
21392	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35516522	35516623	35483403	35483478	35525963	35525999
21393	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35525963	35525999	35483403	35483478	35529972	35530030
21394	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35529972	35530030	35483403	35483478	35530123	35530243
21395	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35530123	35530243	35483403	35483478	35553018	35553183
21396	"ENSG00000108100"	"CCNY"	chr10	+	35501500	35501535	35553018	35553185	35483403	35483478	35566022	35566185
21397	"ENSG00000108100"	"CCNY"	chr10	+	35516522	35516623	35525963	35525999	35501500	35501535	35529972	35530030
21398	"ENSG00000108100"	"CCNY"	chr10	+	35516522	35516623	35530123	35530243	35501500	35501535	35553018	35553183
21399	"ENSG00000108100"	"CCNY"	chr10	+	35516522	35516623	35553018	35553185	35501500	35501535	35566022	35566185
21400	"ENSG00000179988"	"PSTK"	chr10	+	122986299	122986375	122986868	122986962	122983271	122983470	122990173	122990392
21403	"ENSG00000132204"	"LINC00470"	chr18	-	1278567	1278633	1358725	1358894	1275965	1276077	1368484	1368597
21405	"ENSG00000119541"	"VPS4B"	chr18	-	63393408	63393549	63397033	63397253	63389189	63391076	63399241	63399323
21406	"ENSG00000119541"	"VPS4B"	chr18	-	63393408	63393549	63399241	63399323	63389189	63391076	63400047	63400196
21407	"ENSG00000163249"	"CCNYL1"	chr2	+	207724799	207724874	207726841	207726876	207711685	207712116	207733946	207734047
21408	"ENSG00000163249"	"CCNYL1"	chr2	+	207726841	207726876	207733946	207734047	207724799	207724874	207737410	207737446
21409	"ENSG00000163249"	"CCNYL1"	chr2	+	207733946	207734047	207737410	207737446	207726841	207726876	207740654	207740706
21410	"ENSG00000163249"	"CCNYL1"	chr2	+	207733946	207734047	207737410	207737446	207726841	207726876	207742222	207742342
21411	"ENSG00000163249"	"CCNYL1"	chr2	+	207737410	207737446	207742222	207742342	207726841	207726876	207747046	207747213
21412	"ENSG00000163249"	"CCNYL1"	chr2	+	207737410	207737446	207740654	207740706	207733946	207734047	207742222	207742342
21413	"ENSG00000163249"	"CCNYL1"	chr2	+	207737410	207737446	207742222	207742342	207733946	207734047	207747046	207747213
21414	"ENSG00000163249"	"CCNYL1"	chr2	+	207740654	207740706	207742222	207742342	207737410	207737446	207747046	207747213
21415	"ENSG00000163249"	"CCNYL1"	chr2	+	207742222	207742342	207747046	207747213	207737410	207737446	207750956	207751114
21416	"ENSG00000163249"	"CCNYL1"	chr2	+	207742222	207742342	207747046	207747213	207740654	207740706	207750956	207751119
21417	"ENSG00000136935"	"GOLGA1"	chr9	-	124890388	124890478	124898548	124898644	124889433	124889536	124899328	124899433
21418	"ENSG00000136935"	"GOLGA1"	chr9	-	124900451	124900547	124908376	124908472	124899328	124899478	124911900	124912026
21419	"ENSG00000136935"	"GOLGA1"	chr9	-	124921711	124921892	124923094	124923223	124911900	124912026	124926708	124926741
21420	"ENSG00000196151"	"WDSUB1"	chr2	-	159248371	159248512	159271701	159271795	159235792	159236190	159275545	159275638
21421	"ENSG00000196151"	"WDSUB1"	chr2	-	159248371	159248512	159275545	159275638	159235792	159236190	159279760	159279945
21422	"ENSG00000196151"	"WDSUB1"	chr2	-	159248371	159248512	159279760	159279945	159235792	159236190	159282671	159283093
21423	"ENSG00000196151"	"WDSUB1"	chr2	-	159248371	159248512	159282671	159283093	159235792	159236190	159286582	159286799
21424	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159275545	159275638	159235833	159236190	159279760	159279945
21425	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159279760	159279945	159235833	159236190	159282671	159283093
21426	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159282671	159283093	159235833	159236190	159286582	159286669
21427	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159271701	159271795	159248371	159248512	159275545	159275638
21428	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159275545	159275638	159248371	159248512	159279760	159279945
21429	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159279760	159279945	159248371	159248512	159282671	159283093
21430	"ENSG00000196151"	"WDSUB1"	chr2	-	159256195	159256375	159282671	159283093	159248371	159248512	159286582	159286703
21431	"ENSG00000196151"	"WDSUB1"	chr2	-	159257757	159257864	159275545	159275638	159256195	159256375	159282671	159283093
21432	"ENSG00000196151"	"WDSUB1"	chr2	-	159257757	159257864	159279760	159279945	159256195	159256375	159282671	159283093
21433	"ENSG00000196151"	"WDSUB1"	chr2	-	159257944	159257985	159282671	159283093	159257757	159257864	159286582	159286669
21434	"ENSG00000196151"	"WDSUB1"	chr2	-	159259809	159259843	159271701	159271795	159257944	159257985	159275545	159275638
21435	"ENSG00000196151"	"WDSUB1"	chr2	-	159259809	159259843	159275545	159275638	159257944	159257985	159279760	159279945
21436	"ENSG00000196151"	"WDSUB1"	chr2	-	159271701	159271795	159275545	159275638	159259809	159259843	159279760	159279945
21437	"ENSG00000196151"	"WDSUB1"	chr2	-	159271701	159271795	159279760	159279945	159259809	159259843	159282671	159283093
21438	"ENSG00000196151"	"WDSUB1"	chr2	-	159275545	159275638	159279760	159279945	159256195	159256375	159282671	159283093
21439	"ENSG00000196151"	"WDSUB1"	chr2	-	159275545	159275638	159282671	159283093	159256195	159256375	159286582	159286703
21440	"ENSG00000196151"	"WDSUB1"	chr2	-	159275545	159275638	159279760	159279945	159271701	159271795	159282671	159283093
21441	"ENSG00000196151"	"WDSUB1"	chr2	-	159275545	159275638	159282671	159283093	159271701	159271795	159286582	159286669
21442	"ENSG00000196151"	"WDSUB1"	chr2	-	159279760	159279945	159282671	159283093	159275545	159275638	159286582	159286669
21443	"ENSG00000166987"	"MBD6"	chr12	+	57525347	57526388	57526565	57527227	57524952	57525115	57527506	57527660
21445	"ENSG00000171877"	"FRMD5"	chr15	-	43902174	43902262	43905827	43905951	43891980	43892069	43909881	43909979
21446	"ENSG00000169813"	"HNRNPF"	chr10	-	43394629	43394688	43396455	43396590	43385616	43387936	43407716	43407819
21447	"ENSG00000169813"	"HNRNPF"	chr10	-	43394629	43394688	43396455	43396590	43385616	43387936	43408726	43408882
21448	"ENSG00000197771"	"MCMBP"	chr10	-	119835539	119835704	119836895	119837029	119832011	119832100	119838534	119838700
21449	"ENSG00000197771"	"MCMBP"	chr10	-	119858883	119858925	119859040	119859181	119857337	119857439	119859798	119859884
21450	"ENSG00000180398"	"MCFD2"	chr2	-	46907809	46907969	46909022	46909177	46905270	46905594	46910779	46910873
21451	"ENSG00000100225"	"FBXO7"	chr22	+	32478980	32479275	32485067	32485209	32474810	32475124	32487744	32487828
21452	"ENSG00000100225"	"FBXO7"	chr22	+	32478980	32479275	32483896	32484124	32475256	32475398	32485067	32485209
21453	"ENSG00000100225"	"FBXO7"	chr22	+	32478980	32479275	32485067	32485209	32475256	32475398	32487744	32487828
21454	"ENSG00000100225"	"FBXO7"	chr22	+	32479132	32479275	32485067	32485209	32474797	32475124	32487744	32487828
21455	"ENSG00000100225"	"FBXO7"	chr22	+	32479132	32479275	32483896	32484124	32475236	32475398	32485067	32485209
21456	"ENSG00000100225"	"FBXO7"	chr22	+	32479132	32479275	32485067	32485209	32475236	32475398	32487744	32487828
21457	"ENSG00000172661"	"WASHC2C"	chr10	+	45728861	45729026	45737982	45738045	45727416	45727539	45740072	45740246
21458	"ENSG00000172661"	"WASHC2C"	chr10	+	45737982	45738045	45740072	45740246	45728861	45729026	45743389	45743483
21459	"ENSG00000172661"	"WASHC2C"	chr10	+	45759314	45759401	45763387	45763489	45757009	45757139	45765678	45765810
21460	"ENSG00000172661"	"WASHC2C"	chr10	+	45784820	45784901	45787034	45787247	45784564	45784693	45788870	45789491
21461	"ENSG00000172661"	"WASHC2C"	chr10	+	45785508	45785631	45786611	45786674	45784820	45784901	45787034	45787247
21462	"ENSG00000172661"	"WASHC2C"	chr10	+	45785508	45785631	45787034	45787247	45784820	45784901	45788870	45789491
21463	"ENSG00000188234"	"AGAP4"	chr10	-	45834015	45834116	45841652	45841687	45831393	45831429	45844325	45844394
21465	"ENSG00000188234"	"AGAP4"	chr10	-	45847124	45847312	45848842	45848912	45846686	45846755	45853654	45853875
21466	"ENSG00000188234"	"AGAP4"	chr10	-	45847859	45847954	45848842	45848912	45847124	45847312	45853654	45853875
21467	"ENSG00000266412"	"NCOA4"	chr10	-	46009410	46009551	46010222	46011206	46005087	46006597	46012882	46013026
21468	"ENSG00000266412"	"NCOA4"	chr10	-	46010222	46011206	46012882	46013026	46009410	46009551	46013549	46013639
21472	"ENSG00000121903"	"ZSCAN20"	chr1	+	33489114	33489191	33489517	33489602	33488464	33488651	33491024	33491702
21477	"ENSG00000011478"	"QPCTL"	chr19	+	45695436	45695718	45698546	45698699	45693412	45693556	45701797	45701914
21478	"ENSG00000011478"	"QPCTL"	chr19	+	45698546	45698699	45701797	45701914	45693412	45693556	45702903	45703989
21479	"ENSG00000011478"	"QPCTL"	chr19	+	45698546	45698699	45701797	45701914	45695436	45695718	45702903	45703987
21480	"ENSG00000011478"	"QPCTL"	chr19	+	45698800	45698900	45701797	45701914	45698546	45698699	45702903	45703987
21481	"ENSG00000157625"	"TAB3"	chrX	-	30842965	30843049	30846550	30846644	30834050	30834152	30852777	30852938
21482	"ENSG00000157625"	"TAB3"	chrX	-	30867464	30867549	30871698	30871801	30867114	30867218	30889113	30889394
21483	"ENSG00000090621"	"PABPC4"	chr1	-	39562322	39562416	39563613	39563741	39562072	39562203	39564470	39564542
21484	"ENSG00000090621"	"PABPC4"	chr1	-	39565105	39565378	39567750	39567846	39564384	39564542	39568801	39568856
21485	"ENSG00000090621"	"PABPC4"	chr1	-	39565105	39565378	39567750	39567846	39564685	39564773	39568801	39568939
